Value,Description
C790,EXCLUSIVE USE OF EQUIPMENT
C800,EXCLUSIVE USE
C810,EXHIBITION DELIVERY CHARGE
C820,EXHIBITION PICKUP CHARGE
C830,EXPANDED SERVICE
C840,EXPEDITED ONE DAY CONSULAR SERVICE
C850,EXPEDITED SERVICE CHARGE
C860,EXPEDITED SHIPMENTS
C870,EXPEDITING FEE
C880,EXPEDITING PREMIUM
C890,EXPORT CUSTOMS CLEARANCE
C900,EXPORT DECLARATIONS - AUTOMATED
C910,EXPORT DECLARATIONS - U.S. SHIPPERS
C920,EXPORT LICENSE APPLICATION
C930,EXPORT SHIPPING CHARGE
C940,EXPORT/IMPORT CHARGE
C950,EXTRA COPIES AND MAILINGS
C960,EXTRA LABOR (HELPER SERVICE)
C970,EXTRA LENGTH
C980,EXTRA SERVICE - COUNTER-TO-COUNTER
C990,FABRICATION CHARGE
CA2T,CURRENCY ADJUSTMENT - 20 FOOT CONTAINER
CA4T,CURRENCY ADJUSTMENT - 40 FOOT CONTAINER
CFCT,CUSTOMS FEES - CONTAINER LEVEL
CFLT,CUSTOMS FEES - LIFT LEVEL
CGTT,CARGO TAXES
CLDT,CONTAINER LOSS/DAMAGE
COMM,COMMUNICATIONS CHARGES
CONC,CONTAINER CHARGE
CRLT,CONTAINER LEASE
CUFT,CURRENCY ADJUSTMENT - BREAK BULK
D000,FACSIMILE CHARGES - ADDITIONAL PAGES
D010,FACSIMILE CHARGES
D015,DUNNAGE
D020,FAILED LAMP PANEL CHARGE
D025,FAX PRE-ALERT
D030,FEDERAL TRANSFER SURCHARGE
D040,FINANCE CHARGE
D050,FIRST ARTICLE CHARGE
D060,FIRST FLIGHT OUT
D070,FLAT RATE
D080,FLOOR STOCK PROTECTION
D100,FOOD AND LODGING
D101,FOREIGN OFFICE ADVANCE
D103,FOREIGN CUSTOMS DUTY
D110,FOREIGN MILITARY SALES (FMS) RENTAL
D120,FOREIGN MILITARY SALES (FMS) SPECIAL CHARGE
D130,FORWARDING AGENT COMMISSION
D140,FORWARDING CHARGE
D141,FORWARD COUPONS
D142,CAPTURE ADDITIONAL DATA
D143,PROVIDE NAME AND ADDRESS
D144,PROVIDE HOUSEHOLD IDENTIFIER
D150,FRANCHISE FEE
D160,FREE DOMICILE SHIPMENT PROCESSING
D170,FREE GOODS
D180,FREIGHT BASED ON DOLLAR MINIMUM
D190,FREIGHT CHARGES TO BORDER
D200,FREIGHT CHARGES TO DESTINATION
D210,FREIGHT EQUALIZATION
D220,FREIGHT PASSTHROUGH
D230,FREIGHT SURCHARGE
D240,FREIGHT
D242,"FREIGHT, INTERNATIONAL"
D244,"FREIGHT, INTERNATIONAL, U.S. DOLLARS"
D246,"FREIGHT, INTERNATIONAL, NON-U.S. DOLLARS"
D250,FRESHNESS/LEAKER ALLOWANCE
D260,FUEL CHARGE
D270,FUEL SURCHARGE
D280,FULL SERVICE
D290,FULL TRUCKLOAD ALLOWANCE
D292,FUMIGATION
D300,GARMENT DISTRICT
D301,GATEWAY FEE
D310,GAS PRESSURE
D320,GLAZE
D330,GOLD FACTOR
D340,GOODS AND SERVICES CHARGE
D350,GOODS AND SERVICES CREDIT ALLOWANCE
D360,GOODS AND SERVICES TAX CHARGE
D370,GOVERNMENT INSPECTION
D380,GOVERNMENT WAREHOUSE FEE - DESTINATION
D390,GOVERNMENT WAREHOUSE FEE - ORIGIN
D400,GRAIN DOORS
D410,GRAIN FLOW CHARGE
D420,GRINDING
D430,GROSS RECEIPTS SURCHARGE
D440,GROUPAGE DISCOUNT
D450,GROUPED ITEMS
D460,GUARANTEED INSPECTION TECHNICAL SERVICE
D470,GULF PORT DELIVERY CHARGE
D480,HANDLING CHARGES ON DISTRIBUTION FREIGHT FORWARDED BEYOND
D490,HANDLING FREIGHT AT POSITIONS NOT IMMEDIATELY ADJACENT TO VEHICLE
D500,HANDLING
D501,HARBOR MAINTENANCE REPORT
D502,HARBOR MAINTENANCE FEE
D510,HAULING AND HOISTING TO BE DIRECT BILLED
D520,HAULING AND HOISTING
D530,HAZARDOUS CARGO CHARGE
D540,HAZARDOUS MATERIALS HANDLING FEE - DOMESTIC
D550,HAZARDOUS MATERIALS HANDLING FEE - INTERNATIONAL
D560,HAZARDOUS STORAGE
D570,HEAT IN TRANSIT CHARGES
D580,HEAT TREAT CHARGE
D590,HEAVY DUTY FLAT CAR CHARGE
D600,HEAVY LIFT
D610,HIGH SECURITY RED IN-BOND SEAL CHARGE
D620,HIGHWAY INTERCHANGE
D630,HOINTINS AND HAULING
D640,HOLDING CHARGE
D650,HOME LINE FREIGHT CHARGE
D655,HONEY FEE
D660,HOOK-UP CHARGE
D670,HOSE CHARGE SPECIAL
D680,HOSE CHARGE
D690,HOUSEHOLD GOODS PICKUP OR DELIVERY
D700,IATA AIRBILL PREPARATION
D701,INTERNATIONAL AIR TRANSPORT ASSOCIATION (IATA) COMMISSION
D710,IATA FEE
D711,INTERNATIONAL AIR TRANSPORT ASSOCIATION (IATA) MARKUP
D720,IDENTIFICATION
D730,IMPORT SERVICE FEE
D740,IN TRANSIT PRICE PROTECTION
D750,INBOUND FREIGHT CHARGES
D760,INCOME FREIGHT (MANUFACTURING TO SHIPPING POINT)
D770,INCORRECT BILLING ACCOUNT CHARGE
D780,INDUSTRY PRICE ALLOWANCE
D790,INITIAL LICENSE FEE
D800,INLAND TRANSPORTATION
D810,INSIDE CABLE CONNECTORS
D820,INSIDE DELIVERY
D830,INSIDE PICKUP
D840,INSPECT AT DESTINATION
D850,INSPECT AT ORIGIN
D870,INSPECTION
D880,INSTALLATION & WARRANTY
D890,INSTALLATION AND TRAINING
D900,INSTALLATION
D910,INSULATED TANK CHARGE
D920,INSURANCE FEE
D930,INSURANCE PLACEMENT COST CHARGE
D940,INSURANCE PREMIUM
D950,INSURANCE PROVIDED BY LESSEE
D960,INSURANCE PROVIDED BY LESSOR
D970,INSURANCE SURCHARGE
D980,INSURANCE
D990,INTERDIVISION PROFIT
D995,INTEREST AMOUNT
DCET,DAMAGE TO CARRIER EQUIPMENT
DCVT,DAMAGE TO CARRIER VESSEL
DDZT,DRAYAGE AT PORT OF DEBARKATION (RATE ZONE)
DEZT,DRAYAGE AT PORT OF EMBARKATION (RATE ZONE)
DFDT,KEEP FROM FREEZING PERCENT DIFFERENTIAL
DGET,DAMAGE TO GOVERNMENT EQUIPMENT
DOVT,CONTAINER DIVERSION
DPDT,DRAYAGE AT PORT OF DEBARKATION
DPET,DRAYAGE AT PORT OF EMBARKATION
E000,INTEREST ON REFUND
E010,INTEREST ON SECURITY DEPOSIT
E020,INTERIM USE PERMITTED AT SPECIAL RATE
E022,INTERNATIONAL COURIER
E030,INTERNATIONAL DOOR-TO-DOOR HANDLING FEE
E040,INTERPLANT CHARGE
E050,INTERSTATE/HIGHWAY TOLL
E060,INTRA-PLANT CHARGE
E063,INVOICE ADDITIONAL AMOUNT
E065,INVOICE ADJUSTMENT
E067,INVOICE AT-COST AMOUNT
E068,INVOICE DELIVERY TERMS AMOUNT
E069,INVOICE NO-CHARGE AMOUNT
E070,INVOICE SERVICES
E080,INVOICE WITH GOODS
E090,IRISH ARBITRARIES
E100,ISLAND DELIVERY CHARGE
E110,ISLAND PICKUP CHARGE
E120,ITALIAN RELEASE CHARGE
E130,ITEM PERCENTAGE
E140,ITEM-UNIT
E150,KOSHERING
E160,LABEL ALLOWANCE
E170,LABELING
E180,LABOR (REPAIR AND RETURN ORDERS)
E190,LABOR CHARGES
E191,"LABOR, STRAIGHT-TIME"
E192,"LABOR, OVERTIME"
E193,"LABOR, PREMIUM OVERTIME"
E200,LABOR COST OF REMOVAL
E210,LABOR SERVICE
E220,"LABOR, MODIFY"
E230,"LABOR, NO TROUBLE FOUND"
E240,"LABOR, TEST AND CALIBRATE"
E250,LADING ADJUSTMENT CHARGE
E260,LASHING
E270,LATE ORDER CHARGE
E280,LATE PAYMENT CHARGE
E290,LAYOUT/DESIGN
E300,LAYOVER CHARGES
E310,LEAD FACTOR
E320,LEAKING UNDERGROUND STORAGE TAX (LUST)
E330,LEASE SHORTFALL CONSIDERATION
E340,LESS THAN TRUCKLOAD (LTL) CHARGE
E350,LETTER OF CREDIT PROCESSING
E360,LICENSE AND TITLE
E370,LIFELINE SURCHARGE
E380,LIFT GATE (TRUCK) OR FORKLIFT SERVICE AT PICKUP/DELIVERY
E381,LIME FEE
E382,LIQUIDATION ANTI-DUMPING DUTY
E384,LIQUIDATION COUNTERVAILING DUTY
E386,LIQUIDATION TAX AMOUNT
E388,LIQUIDATION TOTAL DUE U.S. CUSTOMS SERVICE (USCS)
E389,LIQUIDATION TOTAL FEES
E390,LOAD WEIGHING CHARGE
E400,LOADING (LABOR CHARGES)
E410,LOADING
E420,LOAN FEE
E430,LOCAL DELIVERY/DRAYAGE
E440,LOCOMOTIVE DELAYED IN SWITCHING SERVICE
E450,LOCOMOTIVE UNDER OWN POWER
E460,LOT CHARGE
E470,LUMP SUM
E480,MACHINING CHARGE
E485,MAIL FEE
E490,MAIL INVOICE TO EACH LOCATION
E500,MAIL INVOICE
E510,MAILING - POSTAGE COST
E520,MAILING - SERVICE FEE
E530,MANIFEST CHARGE
E540,MANUFACTURING
E550,MARKET DEVELOPMENT FUNDS
E560,MARKING OR TAGGING CHARGE
E565,MARKDOWN ALLOWANCE
E570,MARRIAGE RULE
E580,MEMO RETURNABLE CONTAINER
E585,MERCHANDISE PROCESSING FEE
E590,MESSAGE CHARGE
E600,MESSAGE RATE ADJUSTMENT
E610,MESSENGER SERVICE
E620,METALS SURCHARGE
E630,METER CHARGE
E640,MILEAGE FEE (FOR REPAIR AND RETURN)
E650,MILEAGE OR TRAVEL
E660,MONTHLY RENTAL
E670,MOUNT/DEMOUNT
E680,MOUNTING
E690,MUNICIPAL SURCHARGE
E695,MUSHROOM FEE
E700,N.H.D. WHARFAGE
E710,NEW DISCOUNT
E720,NEW DISTRIBUTION ALLOWANCE
E730,NEW ITEM ALLOWANCE
E740,NEW STORE ALLOWANCE
E750,NEW STORE DISCOUNT
E760,NEW WAREHOUSE DISCOUNT
E770,NEW WAREHOUSE
E780,NEW YORK DELIVERY CHARGE
E790,NEW YORK PICKUP CHARGE
E800,NO RETURN CREDIT ALLOWANCE
E805,NON-DUTIABLE CHARGES
E810,NON GENERATED FREIGHT
E820,NON-RETURNABLE CONTAINERS
E830,NORMAL PUMP CHARGE
E840,NOTARIZED AFFIDAVIT
E850,NOTIFY CONSIGNEE BEFORE DELIVERY
E860,NOTIFY CONSIGNEE
E870,NOZZLE CHARGE
E880,OCEAN CHARGES - HAZARDOUS
E890,OCEAN FREIGHT
E900,OFFSHORE - ALASKA/HAWAII
E910,ON CARRIAGE
E920,ON HAND SERVICE
E930,ONE - DAY SERVICE
E940,ONE TIME ENGINEERING CHARGE
E950,ONE-TIME LICENSE FEE
E960,ONE-TIME-ONLY CHARGE
E970,ONETIME TOOLING
E980,OPERATOR CREDIT
E990,OPTION CHARGE (COLOR FABRIC OFFICE FURNITURE)
ENGA,ENGINEERING SUPPLIES
EXLT,EXTRA LENGTH SURCHARGE
F000,OPTIONAL CHARGE
F010,OPTIONAL SOFTWARE SUPPORT FOR OPERATIONAL SUPPORT SYSTEMS
F020,OPTIONAL SOFTWARE SUPPORT FOR SWITCHING SYSTEMS
F030,ORDER NOTIFY CHARGE
F040,ORDER-FLAT
F050,OTHER (SEE RELATED DESCRIPTION)
F060,OTHER ACCESSORIAL SERVICE CHARGE
F061,OTHER ADVANCES
F062,OTHER EXPORT CHARGES
F063,OTHER GOVERNMENT AGENCY DECLARATION
F065,OTHER GOVERNMENT AGENCY EXAM
F067,OTHER IMPORT CHARGE
F070,OUT OF ROUTE MILES
F080,OUT OF ZONE PICKUP OR DELIVERY
F090,OUTSIDE CABLE CONNECTORS
F100,OVER DIMENSION
F110,OVERRUN CHARGE
F120,OVERSIZED PREMIUM
F130,OVERTIME LOADING
F140,PACK INVOICE WITH SHIPMENT
F150,PACKAGING SERVICE
F155,PACKAGING
F160,PAINTING (PRIMER OR FINISH)
F170,PALLET EXCHANGE CHARGE
F180,PALLET
F190,PALLETIZING
F200,PARALLELING
F210,PARISH/COUNTY SALES TAX (ONLY)
F220,PASSING SHIPPERS EXPORT ENTRY
F225,PECAN FEE
F230,PENALTY CHARGE
F240,PER ITEM CHARGE
F250,PER ORDER CHARGE
F260,PER POUND CHARGE
F270,PERCENT OF PRODUCT
F271,PERCENT OF SHIPPED QUANTITY THAT IS RETURNABLE
F272,PERCENT OF SHIPMENT VALUE THAT IS RETURNABLE
F280,PERFORMANCE ALLOWANCE
F290,PERFORMANCE AWARD
F300,PERMIT CHARGE
F310,PERMITS BONDS ESCORT ATTENDANT
F320,PHOSPHATIZING (STEEL TREATMENT)
F330,PICKUP AND DELIVERY
F340,PICK/UP
F350,PICKLE AND OIL
F360,PICKUP - OUT OF AREA
F370,PICKUP SURCHARGE
F380,PIER CHARGES - WHARFAGE
F390,PIER CHARGES OTHER THAN WHARFAGE
F400,PIER PICKUP AND/OR DELIVERY
F401,PIER UNLOADING
F410,PILOT INSPECTION
F420,PLACEMENT AND/OR REMOVAL CHARGE
F430,PLATING
F440,"POLE, WOOD-SERVICE CHARGE"
F445,PORK FEE
F450,POSITIONING AT ORIGIN
F460,POSTAGE
F465,POTATO FEE
F470,POWER FACTOR ADJUSTMENT
F480,PRE-CARRIAGE EXCESS
F490,PRE-CARRIAGE
F500,PRE-POSITIONED INVENTORY SERVICE
F510,PRECIOUS METAL CONTENT
F520,PRELOADING CHARGE
F530,PRELODGE CHARGE
F540,PREMISE USE
F550,PREMIUM CHARGE
F560,PREMIUM TRANSPORTATION
F570,PREPAID USAGE ALLOWANCE
F580,PREPARATION AND DELIVERY
F590,PREPARATION OF AIR WAYBILL - ORIGIN
F600,PREPARATION OF CANADIAN CUSTOMS INVOICE
F610,PREPARATION OF COMMERCIAL INVOICE
F620,PREPARATION OF EXPORT ENTRY
F630,PREPARATION OF INSURANCE CERTIFICATE
F640,PREPARATION OF U.S. EXPORT DOCUMENTATION
F650,PREPARATION
F660,PREVIOUS BILLING
F670,PRICE AND MARKETING ALLOWANCE
F680,PRICE DEVIATION
F690,PRIOR BALANCE
F700,PRIOR BILLING AMOUNT
F710,PRIOR DELIVERY OF BILL CHARGE
F720,PRIOR MONTH CREDIT
F730,PRIORITY SERVICE
F740,PROCESS IN TRANSIT PRIVILEGE
F750,PROCESSING CHARGE
F760,PROCESSING
F765,PROCUREMENT CHARGE
F770,PROFESSIONAL FEES
F780,PROFORMA INVOICE
F790,PROGRESS PAYMENT REQUIREMENT
F800,PROMOTIONAL ALLOWANCE
F810,PROMOTIONAL DISCOUNT
F820,PROOF & COMPOSITION
F830,PROOF OF DELIVERY
F840,PROTECTIVE SERVICE - COLD
F850,PROTECTIVE SERVICE - HEAT
F860,PROTECTIVE SERVICE CHARGE
F870,PULLING EYES
F880,PUMP AIR CHARGE
F890,PUMP CHARGE
F900,PURCHASE OPTION
F910,QUANTITY DISCOUNT
F920,QUANTITY SURCHARGE
F930,EQUIPMENT MANUFACTURER RESTORATION AUDIT
F940,RAMPING
F950,RATE CODE
F955,RATE REDUCTION BOND
F960,RE-BILL CHARGE
F970,REBATE
F980,REBILLED DRAYAGE - DESTINATION
F990,REBILLED DRAYAGE - ORIGIN
F991,RECEIVING
FAKT,BARGE FREIGHT ALL KINDS SERVICE
FLST,FLATRACK SURCHARGE
G000,RECIPIENT ADDRESS CORRECTION
G010,"RECLAMATION, FEDERAL"
G020,"RECLAMATION, STATE"
G025,RECONCILIATION
G030,RECONNECT CHARGE
G040,RECONSIGN CONSIGNEE CHARGE
G050,RECONSIGN DELIVERY CHARGE
G060,RECONSIGNMENT CHARGE
G070,RECOOPERING (AT OWNER'S OR SHIPPER'S EXPENSE)
G080,RECORD/FILING
G090,RECOVERY FEE
G100,RECOVERY
G110,RECRATING/RECOOPERING - DESTINATION
G120,RECRATING/RECOOPERING - ORIGIN
G130,RECURRING HARDWARE MAINTENANCE CHARGE
G140,RECURRING LICENSE FEE
G150,RECURRING SOFTWARE MAINTENANCE CHARGE
G160,REDELIVERY
G170,REDISTRIBUTION ALLOWANCE
G180,REDUCTION PREPALLETIZED CARGO
G190,REEL CABLE
