Value,Description
EC,ENGINEERING CHANGE ORDER
ED,ENVIRONMENTAL EXPOSURE DOCUMENT
EH,ELECTION OF HOSPICE BENEFIT
EL,ELIGIBILITY
EP,EXPERIMENTAL MATERIAL PURCHASE ORDER
ER,ENGINEERING CHANGE REQUEST
ES,SOURCE SELECTION PLAN
EX,SHIPPERS EXPORT DECLARATION
EY,BARREL FOR BARREL EXCHANGE CONTRACT STATUS STATEMENT
F1,COST PERFORMANCE REPORT (CPR) FORMAT 1
F2,COST PERFORMANCE REPORT (CPR) FORMAT 2
F3,COST PERFORMANCE REPORT (CPR) FORMAT 3
F4,COST PERFORMANCE REPORT (CPR) FORMAT 4
F5,COST PERFORMANCE REPORT (CPR) FORMAT 5
F6,TRANSPORTATION CARRIER INSPECTION REPORT
F7,GOVERNMENT INSPECTION REPORT
F8,INSPECTION WAIVER (WRITTEN)
F9,INSPECTION WAIVER (ORAL)
FB,FEDERAL BUREAU OF INVESTIGATION
FC,FUMIGATION CERTIFICATE
FD,FEDERAL SPECIFICATION COMPLIANCE
FE,FEDERAL EMERGENCY MANAGEMENT AGENCY
FH,LIMITATION OF HEAVY ELEMENTS
FI,FIRE REPORT
FM,FAMILY MEDICAL HISTORY DOCUMENT
FO,POST-OPERATIVE RADIOLOGY FILMS
FR,PRE-OPERATIVE RADIOLOGY FILMS
FS,CERTIFICATE OF FREE SALE
G1,STATE FORM
G2,CLEARANCE LETTER
G3,BACKGROUND RELEASE
G4,EXAM RESULTS
G5,PRELICENSE CERTIFICATE
G6,NATIONAL ASSOCIATION OF SECURITIES DEALERS CERTIFICATION
G7,LICENSE COPY
GP,GAS PROCESSOR'S REPORT
GT,GAS TRANSPORTER'S REPORT
HC,HEALTH CERTIFICATE
HI,HAZARDOUS MATERIAL INCIDENT
HP,HISTORY AND PHYSICAL
HR,HEALTH CLINIC RECORDS
HW,HAZARDOUS WASTE MANIFEST
I2,CONSULAR INVOICE
I3,CUSTOMS INVOICE
I4,FORWARDER'S INVOICE
I5,IMMUNIZATION RECORD
I6,CARRIER'S INVOICE
IA,INSURANCE ATTACHMENT
IC,INSURANCE CERTIFICATE
IM,IMPORT LICENSE
IN,INSPECTION REQUEST
IP,INVENTORY PARAMETER REPORT
IR,STATE SCHOOL IMMUNIZATION RECORDS
IS,INDEX SYSTEM
IT,CERTIFIED INSPECTION AND TEST RESULTS
IU,INSPECTION RESULT
IV,INVOICE
JA,CERTIFICATE OF GOOD STANDING
JB,TAX STATUS CLEARANCE
JC,CONSENT TO USE NAME
JD,CERTIFICATE OF REGISTRATION
JE,CERTIFICATE OF EXISTENCE
JF,CERTIFICATE OF STATUS
JG,CERTIFICATE OF NAME CHANGE
JH,CERTIFICATE OF MERGER
JI,CERTIFICATE OF SIGNIFICANT CHANGE
JK,BALANCE SHEET
JL,APPLICATION OF NAME RESERVATION
JM,SCHEDULE OF CAPITAL
JN,FOREIGN TAX RETURN
JO,PERMIT APPLICATION
JP,ADMISSION TAX RETURN
JQ,ADDENDUM TO ARTICLES
JR,ARTICLES AND AMENDMENTS
JS,APPOINTMENT OF COMMISSIONER AS REGISTERED AGENT
JT,CERTIFICATE OF DISCLOSURE
JV,NOTICE OF REGISTERED OFFICE
JW,NOTICE OF DIRECTORS
JX,ORGANIZATION AND FIRST BIENNIAL REPORT
JY,AGREEMENT OF STATUTORY AGENT
JZ,CONSENT TO ACT
KA,CONTRACT DATA REQUIREMENTS LIST (CDRL)
KC,KOSHER CERTIFICATE
KD,ENGINEERING DRAWING LIST
KE,PURCHASED ENGINEERING DATA LIST
KF,SUPPORT DOCUMENTS
KG,PURCHASED DOCUMENTS
KH,PROPOSAL SUPPORT DATA
KI,PURCHASED DRAWINGS
KJ,CHANGE PROPOSAL DATA
KY,REPORT OF ASSIGNMENT OR MODIFICATION OF KEY EVENTS
KZ,REQUEST FOR ASSIGNMENT OR MODIFICATION OF KEY EVENTS
LA,LABORATORY RESULTS
LB,LEGALIZED BILL OF LADING
LC,LOCATION INVENTORY REPORT
LD,"LABORATORY QUALITY REVIEW VARIATION, DEVIATION"
LE,LATEST REVISED ESTIMATE
LG,LEGALIZED CERTIFICATE OF ORIGIN
LI,LEGALIZED INVOICE
LO,"LABORATORY QUALITY REVIEW ORDER, WAIVER"
LP,LABOR PLAN
LR,"LABORATORY QUALITY REVIEW ORDER, DEVIATION"
LS,LEASE SETTLEMENT STATEMENT
LT,LICENSE APPLICATION ATTACHMENT
LW,"LABORATORY QUALITY REVIEW VARIATION, WAIVER"
M1,MEDICAL RECORD ATTACHMENT
MA,MANUFACTURER/AGENT INVENTORY REPORT
MB,MANUFACTURER/DISTRIBUTOR INVENTORY REPORT
MC,MANUFACTURER/CUSTOMER INVENTORY REPORT
MD,MATERIAL DATA SHEETS
ME,MAJOR DEVIATION REQUEST
MF,MANUFACTURING SPECIFICATION
MG,MIGRANT STUDENT RECORDS TRANSFER SYSTEM (MSRTS) RECORD
MH,REPORT OF FULL MAINTENANCE PERIOD DETAIL
MI,MORTGAGE INSURANCE CERTIFICATION
MJ,REQUEST FOR MAINTENANCE PERIOD STATUS
MK,REPORT OF MAINTENANCE PERIOD STATUS
ML,REQUEST FOR FULL MAINTENANCE PERIOD DETAIL
MM,MANUFACTURER INVENTORY REPORT
MN,MINOR DEVIATION REQUEST
MO,MANUFACTURER'S STATEMENT OF ORIGIN
MP,"REQUEST FOR ESTABLISHMENT, MODIFICATION, OR CANCELLATION OF MAINT"
MQ,"REPORT OF ESTABLISHMENT, MODIFICATION, OR CANCELLATION OF MAINTEN"
MR,MATERIAL INSPECTION AND RECEIVING REPORT
MS,MATERIAL SAFETY DATA SHEET
MT,MODELS
MV,METERED VOLUMES
MZ,MOTOR VEHICLE REPORT
NA,NATIONAL INSURANCE CRIME BUREAU ASSIGNMENT
NC,CERTIFICATE OF QUANTITY
ND,COMMERCIAL INVOICE
NI,NATIONAL INSURANCE CRIME BUREAU
NL,NATIONAL INSURANCE CRIME BUREAU TOTAL LOSS
NM,MONTHLY CONTRACTOR FINANCIAL MANAGEMENT REPORT
NN,NURSING NOTES
NO,NATIONAL INSURANCE CRIME BUREAU OTHER THAN THEFT
NQ,QUARTERLY CONTRACTOR FINANCIAL MANAGEMENT REPORT
NR,NOX EMISSIONS AVERAGING REPORT
NT,NATIONAL INSURANCE CRIME BUREAU TOTAL THEFT
OB,OPERATIVE NOTE
OC,OXYGEN CONTENT AVERAGING REPORT
OD,ORDERS AND TREATMENTS DOCUMENT
OE,OBJECTIVE PHYSICAL EXAMINATION (INCLUDING VITAL SIGNS) DOCUMENT
OL,OCEAN BILL OF LADING
OP,OUTSIDE PRODUCTION OPERATION SHEET
OR,OIL STORER'S REPORT
OS,ORGANIZATION BREAKDOWN STRUCTURE
OT,OIL TRANSPORTER'S REPORT
OX,OXYGEN THERAPY CERTIFICATION
OZ,SUPPORT DATA FOR CLAIM
P1,PACKING LIST
P2,PROTEST
P3,RECEIPT
P4,PATHOLOGY REPORT
P5,PATIENT MEDICAL HISTORY DOCUMENT
P6,PERIODONTAL CHARTS
P7,PERIODONTAL REPORTS
P8,PROPERTY CLAIM REPORT
PA,PART DRAWING
PB,PRODUCT CATALOG
PC,PROCESS CHANGE NOTICE
PD,PROOF OF DELIVERY
PE,PARENTERAL OR ENTERAL CERTIFICATION
PF,PRODUCT SPECIFICATION
PG,PACKAGING SPECIFICATION
PH,PRODUCTION HISTORY - PROPERTY LEVEL
PI,PRODUCT AVAILABILITY INQUIRY
PJ,PURCHASING SPECIFICATION
PK,STORAGE INFORMATION INQUIRY
PL,PROPERTY INSURANCE LOSS REGISTER
PM,PROOF OF INSURANCE
PN,PHYSICAL THERAPY NOTES
PO,PROSTHETICS OR ORTHOTIC CERTIFICATION
PP,PROPOSAL
PQ,PARAMEDICAL RESULTS
PR,PURCHASE REPORT
PS,PIPELINE/SHIPPER INVENTORY REPORT
PT,INTER-PLANT INVENTORY REPORT
PV,POLICE REPORT
PW,PRODUCTION HISTORY - WELL LEVEL
PX,"PRODUCTION, INJECTION AND DISPOSITION REPORT"
PY,PHYSICIAN'S REPORT
PZ,PHYSICAL THERAPY CERTIFICATION
QC,CAUSE AND CORRECTIVE ACTION REPORT
QD,"QUALITY REVIEW ORDER, PURCHASING"
QE,QUALITY DETAIL
QM,"QUALITY REVIEW ORDER, MANUFACTURING"
QR,QUALITY REPORT
QS,QUALITY REVIEW ORDER SUPPLEMENT
QT,QUALITY SUMMARY
R1,REFORMULATED GASOLINE/ANTI-DUMPING COMPANY REGISTRATION
R2,REFORMULATED GASOLINE/ANTI-DUMPING FACILITY REGISTRATION
R3,TECHNICAL INFORMATION PACKAGE
R4,PURCHASED TECHNICAL INFORMATION PACKAGE
R5,TECHNICAL INFORMATION
R6,MISCELLANEOUS INFORMATION
R7,COMPLIANCE REVIEW
R9,ACCIDENT
RA,REVISION ANNOUNCEMENT
RB,RADIOLOGY FILMS
RC,REQUEST FOR CAUSE AND CORRECTIVE ACTION REPORT
RD,PAYMENT BOND
RE,PERFORMANCE BOND
RF,RELIABILITY FAIL RATE REPORT
RG,RESIDENTIAL
RH,BID BOND
RM,REQUEST FOR MANUFACTURING ENGINEER APPRAISAL
RN,SUPPLIER'S REPORT OF NONCONFORMANCE
RO,REGULAR ORDER
RR,RADIOLOGY REPORTS
RT,REPORT OF TESTS AND ANALYSIS REPORT
RV,REID VAPOR PRESSURE (RVP) AVERAGING REPORT
RX,RENEWABLE OXYGEN CONTENT AVERAGING REPORT
S1,SUPPLY AND SHIPMENT STATUS REPORT
S2,SUPPLY STATUS REPORT
S3,EXCEPTION SUPPLY STATUS REPORT
S4,EXCEPTION SUPPLY AND SHIPMENT STATUS REPORT
S5,PRODUCT QUALITY DEFICIENCY REPORT CATEGORY I
S6,PRODUCT QUALITY DEFICIENCY REPORT CATEGORY II
S7,"""WALSH-HEALEY ACT"" MANUFACTURER OR REGULAR DEALER"
S8,REPORT OF FINDINGS
S9,REPRESENTATION
SA,STATE POLICE REPORT
SB,SAMPLE APPROVAL AND REJECTION LIST
SC,SANITARY CERTIFICATE
SD,SUPPORT DATA FOR A REQUEST FOR QUOTE
SE,SECURITY POLICE REPORT
SF,CONTRACT SECURITY CLASSIFICATION SPECIFICATION
SG,SYMPTOMS DOCUMENT
SH,SHERIFF REPORT
SI,SELLER INVENTORY REPORT
SJ,STATEMENT OF WORK
SL,SAMPLE BALE LIST
SM,SHIPPING MANIFESTS
SN,SHIPPING NOTICE
SO,SECRETARY CERTIFICATE
SP,SPECIFICATION
SQ,STATISTICAL QUALITY DOCUMENTS
SR,STATISTICAL REPORT
SS,SELLER SALES REPORT
ST,STUDENT EDUCATIONAL RECORD (TRANSCRIPT)
SU,SUPPLIER'S CERTIFICATE
SV,SURVEY
SW,SEA WAYBILL
SX,STEAMSHIP DUE BILL
SY,TRAIN SHEET
T1,TITLE BILL
T2,PRELIMINARY TITLE WORK
T3,LOAN DOCUMENTS
T4,TAX INFORMATION
T5,TOXICS EMISSIONS PERFORMANCE AVERAGING REPORT
T6,TOXICS RELEASE INVENTORY
T7,THERAPY NOTES
TA,ASSET SUPPORT INQUIRY
TB,ASSET SUPPORT ADVICE
TC,PHYSICAL INVENTORY REQUEST
TD,ASSET RECLASSIFICATION RESPONSE
TE,ASSET RECLASSIFICATION REQUEST
TF,TRANSACTION HISTORY REQUEST
TG,TWO TO FOUR FAMILY
TH,TOTAL THEFT CLAIM REPORT
TI,ASSET STATUS INQUIRY
TJ,ASSET STATUS ADVICE
TK,LOGISTICS TRANSFER INQUIRY
TL,LOGISTICS TRANSFER ADVICE
TM,STOCK SALE REPORT
TN,DELAYED SALE REPORT
TO,DEMAND REPORT
TP,TREATMENTS CERTIFICATE
TQ,STORAGE INFORMATION ADVICE
TR,TRANSMITTAL LETTER
TS,"SULFUR, OLEFINS, AND T90 AVERAGING REPORT"
TT,TITLE TRANSFER
TX,TAX-EXEMPT CERTIFICATE
U1,SURVEY REPORT
UA,UNION AGREEMENT
UB,CERTIFICATE OF DESIGNATION OF REGISTERED AGENT
UD,LIST OF OFFICERS AND DIRECTORS
UE,RESOLUTION AND CONSENT FORM
UF,DOMESTIC BUSINESS CORPORATION INITIAL REPORT
UG,REGISTERED AGENT APPLICATION
UH,ARTICLES OF INCORPORATION
UI,CERTIFICATE OF COMPLIANCE
UJ,CERTIFICATE OF AUTHORIZATION
UK,CHARTER
UL,OTHER TYPE OF REPORT
UM,AFFIDAVIT OF ACCEPTANCE
UN,RESOLUTION ADOPTING FICTITIOUS NAME
UO,TRADE NAME APPLICATION
UP,DECLARATION OF SOLICITOR
UQ,MEMORANDUM OF ASSOCIATION
UR,NOTICE OF REGISTERED AGENT
US,"""BUY AMERICA"" CERTIFICATION OF COMPLIANCE"
UU,DISSOLUTION OF EXISTING REGISTRATION
UV,APPOINTMENT OF STATUTORY AGENT
UX,REGULATORY APPROVAL FOR PROFESSIONAL ASSOCIATION
UY,INITIAL ANNUAL REPORT
UZ,CERTIFICATE OF FACT
V1,VOTER REGISTRATION APPLICATION
V2,VOTER REGISTRATION APPLICATION DISPOSITION
V3,VOTER INFORMATION RECORD
V4,CHANGE OF NAME AND/OR ADDRESS
V5,DEATH NOTIFICATION
V6,FELONY CONVICTION NOTIFICATION
V7,INCOMPETENCY NOTIFICATION
VA,VARIANCE ANALYSIS
VC,VOLATILE ORGANIC COMPOUNDS (VOC) EMISSIONS AVERAGING REPORT
VD,DATA REQUEST FOR VENDOR'S SPECIFICATIONS OR DRAWINGS.
VM,VISUAL/MECHANICAL AVERAGE OUTGOING QUALITY REPORT
W1,SAFE DRINKING WATER BACTERIOLOGICAL REPORT
W2,SAFE DRINKING WATER REPORT
WA,FICTITIOUS NAME STATEMENT
WB,WORK BREAKDOWN STRUCTURE
WC,REQUEST FOR ASSIGNMENT OR DELETION OF WORK CANDIDATE
WD,REPORT OF ASSIGNMENT OR DELETION OF WORK CANDIDATE
WE,BUSINESS CONDUCTED PRIOR TO QUALIFICATION FORM
WF,BY-LAWS
WG,APPOINTMENT OF AGENT FOR SERVICE AND CONSENT TO ACT
WH,CERTIFICATE OF NAME CLEARANCE
WI,WELL INFORMATION
WP,WORK PROGRESS
WT,WELL TEST INFORMATION
X1,COMPLETE APPRAISAL
X2,LIMITED APPRAISAL
X3,SELF-CONTAINED REPORT
X4,SUMMARY REPORT
X5,RESTRICTED REPORT
XE,EQUIPMENT TEST RESULTS
XP,PHOTOGRAPHS
Y1,APPRAISAL
Y2,BROKER PRICE OPINION
Y3,REAL ESTATE PROPERTY INFORMATION
ZA,FLOOD DETERMINATION REPORT
ZB,CONVENTIONAL AMMUNITION SUSPENSION REPORT
ZC,SELF MONITORING REPORT
ZZ,MUTUALLY DEFINED
